"qa-api-testrun-policy","03/25/2022 at 03:45:27 (GMT-0700)"
"peoplereign.io","5205 Prospect Dr. 135-381",,"San Jose","California","United States of America","95129"
"Prem Kasha","peper6pk","Manager"
SUMMARY
Policy Title,Policy Locking,Policy Modified,Policy Last Evaluated,Asset Groups,IPs,Asset Tags,Host Instance,PC Agent IPs,Technologies,Controls,Assets,Control Instances,Passed,Failures,Error,Approved Exceptions,Pending Exceptions
"CIS Benchmark for Red Hat Enterprise Linux 7, v3.1.1 [Automated and Manual, Level 1 and Level 2] v.4.0","Locked - CIS Certified Policy","03/18/2022 at 10:05:03 (GMT-0700)","03/25/2022 at 03:25:03 (GMT-0700)",,"N/A",,"10.10.50.6 (os)","No","Red Hat Enterprise Linux 7.x","458","1","458","378 (82.53%)","80 (17.47%)","0","0","0"
HOST STATISTICS
IP Address,Tracking Method,DNS Name,Netbios Name,Operating System,Last Scan Date,Percentage,Qualys Host ID,Host ID
"10.10.50.6","AGENT","audit-test.home.private","'-","Red Hat Enterprise Linux Server 7.9","03/25/2022 at 01:09:43 (GMT-0700)","82.53% (378 of 458)","726bdae6-9d4e-481d-bc57-5fffd87b0157","1393891"
ASSET TAGS
"10.10.50.6","Cloud Agent","Corp"
RESULTS
Host IP,DNS Hostname,NetBIOS Hostname,Tracking Method,Operating System,NETWORK,Last Scan Date,Evaluation Date,Control ID,Technology,Control,Criticality Label,Criticality Value,Rationale,Status,Remediation,Deprecated,Evidence,Exception Assignee,Exception Status,Exception End Date,Exception Creator,Exception Created Date,Exception Modifier,Exception Modified Date,Exception Comments History,Qualys Host ID
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","7506","Red Hat Enterprise Linux 7.x","Status of the 'net.ipv6.conf.default.accept_redirects' network parameter on the host","MEDIUM","2","The 'net.ipv6.conf.default.accept_redirects' network parameter either accepts (1) or rejects (0) ICMP redirects of network traffic.  As there are several well known spoofing, cache poisoning, and man-in-the-middle exploits, the configuration of the 'net.ipv6.conf.default.accept_redirects' network parameter should be done according to the needs of the business.","Passed",,"0","The following Integer value <B>X</B> indicates the current status of the <B>net.ipv6.conf.default.accept_redirects</B> network parameter on the host.

======Expected Value(s)======
equal to
0

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
0

======Extended Evidence======:
Row 1:net.ipv6.conf.default.accept_redirects = 0",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","10491","Red Hat Enterprise Linux 7.x","Status of the 'net.ipv6.conf.default.accept_redirects' setting within the '/etc/sysctl.conf' file","MEDIUM","2","The 'net.ipv6.conf.default.accept_redirects' network parameter either accepts (1) or rejects (0) ICMP redirects of network traffic.  As there are several well known spoofing, cache poisoning, and man-in-the-middle exploits, the configuration of the 'net.ipv6.conf.default.accept_redirects' network parameter should be done according to the needs of the business.","Passed",,"0","The following List String value(s) <B>X</B> indicate the current status of the <B>net.ipv6.conf.default.accept_redirects</B> setting defined within the <B>/etc/sysctl.conf</B> file.

======Expected Value(s)======

Setting not found
------------ OR ------------
File not found
------------ OR ------------
matches regular expression list
^\s*0\s*$

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
0

======Extended Evidence======:
Row 1:File name,Setting,Value
Row 2:/etc/sysctl.conf,net.ipv6.conf.default.accept_redirects,0",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","12806","Red Hat Enterprise Linux 7.x","Status of the 'net.ipv6.conf.default.accept_redirects' network parameter configured under '/etc/sysctl.d/', '/run/sysctl.d/' or '/usr/lib/sysctl.d/' directories","SERIOUS","3","The 'net.ipv6.conf.default.accept_redirects' network parameter setting can be used to reject the ICMP redirect messages. The setting will take effect for the new interfaces. ICMP redirect messages are used by routers to inform hosts that a more direct route exists for a particular destination. These messages modify the host's route table and are unauthenticated. An illicit ICMP redirect message could result in a man-in-the-middle attack. This value should be set appropriately set as per the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicates the current status of <b>net.ipv6.conf.default.accept_redirects</b> setting configured for sysctl on the host. This includes all the <b>.conf</b> files under <b>/etc/sysctl.d/, /run/sysctl.d/ and /usr/lib/sysctl.d/</b> directories. The return value consists of filename, setting name and value set for the setting.

======Expected Value(s)======

Setting Not Found
------------ OR ------------
matches regular expression list
^[^:]+:\s*net.ipv6.conf.default.accept_redirects\s*=\s*0\s*$

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
/etc/sysctl.d/99-sysctl.conf:net.ipv6.conf.default.accept_redirects = 0",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","1770","Red Hat Enterprise Linux 7.x","Status of the 'all_secure_redirects' setting within the '/etc/sysctl.conf' file","CRITICAL","4","The 'net.ipv4.conf.all.secure_redirects' setting (/etc/sysctl.conf) requires all packets to use only gateways listed in the host's configuration files.  Even when only 'secure redirects' are allowed, there exists the possibility of insider threats changing the host's configuration files to add an unauthorized gateway, which would allow the redirecting of traffic through a 'man in the middle' host, so this value should be set according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicate the current status of the <b>net.ipv4.conf.all.secure_redirects</b> parameters set within <b>/etc/sysctl.conf</b> file.

======Expected Value(s)======

Setting not found
------------ OR ------------
File not found
------------ OR ------------
matches regular expression list
^\s*0\s*$

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
0

======Extended Evidence======:
Row 1:File name,Setting,Value
Row 2:/etc/sysctl.conf,net.ipv4.conf.all.secure_redirects,0",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","5957","Red Hat Enterprise Linux 7.x","Status of the current setting for 'net.ipv4.conf.all.secure_redirects' network parameter","CRITICAL","4","The 'net.ipv4.conf.all.secure_redirects' setting (/etc/sysctl.conf) requires all packets to use only gateways listed in the host's configuration files.  Even when only 'secure redirects' are allowed, there exists the possibility of insider threats changing the host's configuration files to add an unauthorized gateway, which would allow the redirecting of traffic through a 'man in the middle' host, so this value should be set according to the needs of the business.","Passed",,"0","The following Integer value <b>X</b> indicates the current status of the <b>net.ipv4.conf.all.secure_redirects</b> setting on the host.  NOTE: The 'net.ipv4.conf.all.secure_redirects' setting should be set to '0', according to the CIS Benchmark.

======Expected Value(s)======
equal to
0

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
0

======Extended Evidence======:
Row 1:net.ipv4.conf.all.secure_redirects = 0",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","12790","Red Hat Enterprise Linux 7.x","Status of the 'net.ipv4.conf.all.accept_source_route' network parameter configured under '/etc/sysctl.d/', '/run/sysctl.d/' or '/usr/lib/sysctl.d/' directories","CRITICAL","4","Source routing mechanism enables an IP packet to carry information regarding the route it must follow, loosely or strictly. This allows to ignore the routing tables of some or all of the routers while forwarding the packet. The 'net.ipv4.conf.all.accept_source_route' parameter defines the acceptance of packets with Strict Source Routing (SSR) or Loose Source Routing (LSR) option set for all existing interfaces on the host. Source Routing can be useful for troubleshooting network routing issues but is susceptible to attacks. As Source Routing can be exploited by attackers for spoofing IP address thus, the net.ipv4.conf.all.accept_source_route parameter should be configured in accordance of business needs and organization's security policies.","Passed",,"0","The following List String value(s) <b>x</b> indicates the current status of <b>net.ipv4.conf.all.accept_source_route</b> setting configured for sysctl on the host. This includes all the <b>.conf</b> files under <b>/etc/sysctl.d/, /run/sysctl.d/ and /usr/lib/sysctl.d/</b> directories. The return value consists of filename, setting name and value set for the setting.

======Expected Value(s)======

Setting Not Found
------------ OR ------------
matches regular expression list
^[^:]+:\s*net.ipv4.conf.all.accept_source_route\s*=\s*0\s*$

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
/etc/sysctl.d/99-sysctl.conf:net.ipv4.conf.all.accept_source_route = 0
/usr/lib/sysctl.d/50-default.conf:net.ipv4.conf.all.accept_source_route = 0",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","12794","Red Hat Enterprise Linux 7.x","Status of the 'net.ipv4.conf.all.secure_redirects' network parameter configured under '/etc/sysctl.d/', '/run/sysctl.d/' or '/usr/lib/sysctl.d/' directories","CRITICAL","4","The 'net.ipv4.conf.all.secure_redirects' parameter controls the acceptance of 'Secure IPv4 ICMP' redirects for all existing interfaces on the host. An ICMP redirect is considered as 'Secure ICMP redirect' when the packet's source is a gateway listed in the host's default gateway list. They are used to notify hosts about better routes to the destination. ICMP redirection can be exploited by attackers to launch Man-in-the-middle attacks or DOS attacks by forging ICMP redirect message and redirecting the host towards unauthorized destinations. Thus, the net.ipv4.conf.default.secure_redirects parameter should be configured in accordance of business needs and organization's security policies.","Passed",,"0","The following List String value(s) <b>x</b> indicates the current status of <b>net.ipv4.conf.all.secure_redirects</b> setting configured for sysctl on the host. This includes all the <b>.conf</b> files under <b>/etc/sysctl.d/, /run/sysctl.d/ and /usr/lib/sysctl.d/</b> directories. The return value consists of filename, setting name and value set for the setting.

======Expected Value(s)======

Setting Not Found
------------ OR ------------
matches regular expression list
^[^:]+:\s*net.ipv4.conf.all.secure_redirects\s*=\s*0\s*$

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
/etc/sysctl.d/99-sysctl.conf:net.ipv4.conf.all.secure_redirects = 0",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","1771","Red Hat Enterprise Linux 7.x","Status of the 'default.secure_redirects' setting within the '/etc/sysctl.conf' file","CRITICAL","4","The 'net.ipv4.conf.default.secure_redirects' network parameter (in /etc/sysctl.conf) restricts packet traffic to flow through configured gateways.  If a false gateway can be inserted in the host's configuration file, redirects can be used to force packets through an invalid gateway or a ""man-in-the-middle"" host with a traffic sniffer, so this value should be set according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicate the current status of the <b>net.ipv4.conf.default.secure_redirects</b> parameters set within <b>/etc/sysctl.conf</b> file.

======Expected Value(s)======

Setting not found
------------ OR ------------
File not found
------------ OR ------------
matches regular expression list
^\s*0\s*$

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
0

======Extended Evidence======:
Row 1:File name,Setting,Value
Row 2:/etc/sysctl.conf,net.ipv4.conf.default.secure_redirects,0",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","5961","Red Hat Enterprise Linux 7.x","Status of the current setting for 'net.ipv4.conf.default.secure_redirects' network parameter","CRITICAL","4","The 'net.ipv4.conf.default.secure_redirects' network parameter (in /etc/sysctl.conf) restricts packet traffic to flow through configured gateways.  If a false gateway can be inserted in the host's configuration file, redirects can be used to force packets through an invalid gateway or a ""man-in-the-middle"" host with a traffic sniffer, so this value should be set according to the needs of the business.","Passed",,"0","The following Integer value(s) <b>X</b> indicates the current <b>net.ipv4.conf.default.secure_redirects</b> setting on the host.  NOTE: The 'net.ipv4.conf.default.secure_redirects' setting should be configured to '0' according to the CIS Benchmark.

======Expected Value(s)======
equal to
0

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
0

======Extended Evidence======:
Row 1:net.ipv4.conf.default.secure_redirects = 0",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","12795","Red Hat Enterprise Linux 7.x","Status of the 'net.ipv4.conf.default.secure_redirects' network parameter configured under '/etc/sysctl.d/', '/run/sysctl.d/' or '/usr/lib/sysctl.d/' directories","CRITICAL","4","The 'net.ipv4.conf.default.secure_redirects' parameter controls the acceptance of 'Secure IPv4 ICMP' redirects for all future interfaces that will be added the on the host. An ICMP redirect is considered as 'Secure ICMP redirect' when the packet's source is a gateway listed in the host's default gateway list. They are used to notify hosts about better routes to the destination. ICMP redirection can be exploited by attackers to launch Man-in-the-middle attacks or DOS attacks by forging ICMP redirect message and redirecting the host towards unauthorized destinations. Thus, the net.ipv4.conf.default.secure_redirects parameter should be configured in accordance of business needs and organization's security policies.","Passed",,"0","The following List String value(s) <b>x</b> indicates the current status of <b>net.ipv4.conf.default.secure_redirects</b> setting configured for sysctl on the host. This includes all the <b>.conf</b> files under <b>/etc/sysctl.d/, /run/sysctl.d/ and /usr/lib/sysctl.d/</b> directories. The return value consists of filename, setting name and value set for the setting.

======Expected Value(s)======

Setting Not Found
------------ OR ------------
matches regular expression list
^[^:]+:\s*net.ipv4.conf.default.secure_redirects\s*=\s*0\s*$

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
/etc/sysctl.d/99-sysctl.conf:net.ipv4.conf.default.secure_redirects = 0",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
